"","survey_time","correlation_id","gender","age","race","education","ideology","party.ID","political_interest","attn","false1_acc","false1_bias","false1_trust","false1_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","false2_acc","false2_bias","false2_trust","false2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Journalists","Fact.checkers","U.S..Government","University.Professors","Social.media","Traditional.media","Scientists","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_biased","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_biased","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_left_acc","HL1_fake_left_bias","HL1_fake_left_trust","HL1_fake_left_favor","HL2_fake_left_acc","HL2_fake_left_bias","HL2_fake_left_trust","HL2_fake_left_favor","HL3_fake_left_acc","HL3_fake_left_bias","HL3_fake_left_trust","HL3_fake_left_favor","HL4_fake_left_acc","HL4_fake_left_bias","HL4_fake_left_trust","HL4_fake_left_favor","HL5_fake_left_acc","HL5_fake_left_bias","HL5_fake_left_trust","HL5_fake_left_favor","HL6_fake_left_acc","HL6_fake_left_bias","HL6_fake_left_trust","HL6_fake_left_favor","HL1_fake_right_acc","HL1_fake_right_bias","HL1_fake_right_trust","HL1_fake_right_favor","HL2_fake_right_acc","HL2_fake_right_bias","HL2_fake_right_trust","HL2_fake_right_favor","HL3_fake_right_acc","HL3_fake_right_bias","HL3_fake_right_trust","HL3_fake_right_favor","HL4_fake_right_acc","HL4_fake_right_bias","HL4_fake_right_trust","HL4_fake_right_favor","HL5_fake_right_acc","HL5_fake_right_bias","HL5_fake_right_trust","HL5_fake_right_favor","HL6_fake_right_acc","HL6_fake_right_bias","HL6_fake_right_trust","HL6_fake_right_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","NATIONALREPORT.COM","WORLDNEWSDAILYREPORT.COM","APNEWS.COM","USATODAY.COM","FACTCHECK.ORG","WASHINGTONPOST.COM","DIGITAL.COM","COMMONSENSE.ORG","misp","skept","trust","tr_medialit","tr_factcheck","tr_coverage","tr_all","visit_fact","visit_fake","visit_news","visit_medialit","hyperpartisan","mainstream","false"
"383","9/18/22 5:29","MER9gY8QM82Eq4Ryrzzpig**",1,3,7,2,3,4,3,"Last year",3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,5,5,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>;FACTCHECK.ORG=>No;FACTCHECK.ORG=>Yes;FACTCHECK.ORG=>Yes;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;APNEWS.COM=>Yes;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes",7,0,8,489,NA,1,1,1,1,1,1,1,1,3,2,4.71428571428571,NA,"2",NA,"4",2,2,2,2,3,2,3
"384","10/10/22 6:51","MER9gY8QM82Esxd_-hxbKg**",1,2,4,2,3,3,3,"Last year",4,1,4,1,4,1,4,1,4,1,4,1,3,2,3,2,4,1,3,1,4,5,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>Yes;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>Yes",8,0,8,220,NA,1,0,0,1,0,0,0,1,3.5,1,3.57142857142857,"1",NA,NA,"5",0,1,1,1,3,2.5,2.5
"385","9/14/22 17:34","MER9gY8QM82fA-YfG9tusA**",2,1,4,3,2,2,4,"Last year",1,4,1,4,3,3,3,2,2,3,3,3,1,4,1,4,3,4,3,4,4,4,4,6,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes",1,0,24,804,NA,0,1,1,1,0,1,1,1,1,2.33333333333333,4.42857142857143,NA,NA,"1","1",1,1,2,2,3,1,3
"386","9/12/22 23:55","MER9gY8QM82Fls3wRMHDAQ**",2,5,6,4,4,6,2,"Last year",2,3,2,3,2,3,2,3,3,2,3,2,1,4,1,3,3,1,3,1,2,3,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No",-1,0,0,295,NA,0,0,0,0,0,0,0,0,1.5,2.33333333333333,2.71428571428571,NA,NA,NA,NA,0,0,0,0,3,2,3
"387","9/13/22 17:47","MER9gY8QM82GI85qtC2UIw**",1,5,6,3,3,5,3,"Last year",3,1,3,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,1,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No",2,0,0,493,NA,0,0,1,0,1,1,0,1,3,2,2.85714285714286,NA,NA,"2","2",2,0,1,1,2.5,2,2
"388","9/13/22 1:23","MER9gY8QM82gKnjV7ulFRQ**",2,5,6,3,1,1,3,"Last year",3,4,2,4,3,1,3,2,3,3,3,3,1,4,1,4,3,2,3,2,3,1,2,5,3,3,6,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No",9,0,5,400,NA,0,0,1,1,1,0,0,1,2,2,3.28571428571429,"2",NA,NA,"6",1,0,2,1,4,1,3
"389","9/17/22 22:20","MER9gY8QM82GLaMd-4wjqw**",2,4,6,2,3,2,2,"Last year",1,2,1,1,2,2,2,2,3,1,3,2,3,2,3,2,3,2,3,2,4,6,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>No;USATODAY.COM=>Yes;APNEWS.COM=>No;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No",-1,0,1,636,NA,0,0,0,1,1,1,0,0,2,2.33333333333333,4.42857142857143,NA,NA,NA,NA,2,0,1,0,2,3.5,2
"390","9/12/22 23:43","MER9gY8QM82gUZ5j1lQ1rg**",2,5,6,4,4,6,3,"Last year",2,3,2,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,2,6,6,3,6,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes",1,0,2,201,NA,1,1,1,1,1,1,1,1,2.5,2,5,NA,NA,"1","1",2,2,2,2,4,2,3
"391","9/13/22 2:03","MER9gY8QM82h4_-XESlgyg**",1,3,4,4,3,3,3,"Last year",4,2,3,1,4,1,3,1,3,1,3,1,4,1,4,1,2,1,3,2,4,4,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,";COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No",-1,0,0,349,NA,0,0,0,0,0,0,0,0,4,2,3.85714285714286,NA,NA,NA,NA,0,0,0,0,1,1,2
"392","11/7/22 0:25","MER9gY8QM82hEhdC5iDNhw**",2,2,6,3,1,3,3,"Last year",4,3,3,3,4,1,4,1,4,1,4,1,3,3,3,3,4,1,4,1,4,4,4,4,4,4,7,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>No;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>No",-1,0,0,354,NA,0,0,0,0,1,1,0,0,3.5,1,4.42857142857143,NA,NA,NA,NA,2,0,0,0,4,1,1
"393","11/5/22 2:59","MER9gY8QM82HFY7jaz3r6w**",2,5,4,4,4,4,3,"Last year",3,3,3,3,1,1,1,1,4,2,3,4,3,2,1,2,4,1,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No",-1,0,7,697,NA,0,0,0,0,0,0,0,0,3,2,4,NA,NA,NA,NA,0,0,0,0,2.5,2,2
"394","10/8/22 17:27","MER9gY8QM82HR4TISaVOHw**",2,6,6,4,2,1,2,"Last year",2,3,2,3,2,3,2,3,3,3,3,2,1,4,1,3,3,2,2,2,5,6,5,5,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No",4,0,0,413,NA,0,0,1,1,1,1,0,0,1.5,2.33333333333333,4.71428571428571,NA,"1",NA,"3",2,0,2,0,3,2.5,3
"395","10/27/22 12:17","MER9gY8QM82hvz-ZuSUJPg**",1,3,6,4,5,5,5,"Last year",3,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No",8,7,0,264,NA,0,0,0,0,0,0,0,0,2,3.33333333333333,1.42857142857143,"1",NA,NA,"5",0,0,0,0,4,1,4
"396","10/25/22 17:50","MER9gY8QM82i3Y5ClaHSqQ**",2,5,6,4,2,1,4,"Last year",1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,6,7,6,6,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No",-1,0,0,256,NA,0,0,0,0,0,0,0,0,1,3,5.57142857142857,NA,NA,NA,NA,0,0,0,0,2,3,4
"397","9/13/22 1:20","MER9gY8QM82ICEEVi8R6jQ**",2,5,6,5,1,1,4,"Last year",2,3,2,3,1,3,2,1,3,2,3,1,1,3,2,1,3,2,3,2,4,5,6,6,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>No;USATODAY.COM=>Yes",10,17,8,867,NA,0,0,1,1,1,1,1,1,1.5,2.66666666666667,4.71428571428571,"0","0","0","0",2,0,2,2,2,2.5,3.5
